"image","xmin","ymin","xmax","ymax","label"
"frame0000295.jpg",884,31,1219,262,"house"
"frame0000295.jpg",0,401,135,585,"car"
"frame0000295.jpg",774,237,829,311,"car"
"frame0000296.jpg",0,385,134,612,"car"
"frame0000296.jpg",887,36,1218,267,"house"
"frame0000296.jpg",754,229,841,320,"car"
"frame0000297.jpg",0,375,90,608,"car"
"frame0000297.jpg",887,32,1215,274,"house"
"frame0000298.jpg",893,33,1218,280,"house"
"frame0000298.jpg",0,382,69,653,"car"
"frame0000299.jpg",169,284,255,376,"car"
"frame0000299.jpg",0,335,56,717,"car"
"frame0000299.jpg",501,260,556,340,"car"
"frame0000299.jpg",888,35,1217,274,"house"
"frame0000300.jpg",887,39,1211,268,"house"
"frame0000300.jpg",512,273,551,328,"car"
"frame0000300.jpg",760,237,839,315,"car"
"frame0000301.jpg",515,266,550,331,"car"
"frame0000301.jpg",775,242,828,308,"car"
"frame0000302.jpg",513,273,588,329,"car"
"frame0000302.jpg",766,237,841,314,"car"
"frame0000303.jpg",530,274,573,326,"car"
"frame0000303.jpg",779,242,871,308,"car"
"frame0000303.jpg",800,237,841,307,"car"
"frame0000304.jpg",534,273,573,327,"car"
"frame0000304.jpg",790,235,863,314,"car"
"frame0000305.jpg",795,238,857,313,"car"
"frame0000305.jpg",532,268,574,330,"car"
"frame0000305.jpg",978,52,1224,278,"house"
"frame0000306.jpg",980,47,1226,275,"house"
"frame0000307.jpg",986,52,1217,267,"house"
"frame0000307.jpg",522,235,591,320,"car"
"frame0000308.jpg",534,247,579,309,"car"
"frame0000308.jpg",355,116,467,262,"house"
"frame0000308.jpg",616,180,677,290,"car"
"frame0000309.jpg",538,245,574,307,"car"
"frame0000309.jpg",619,178,674,285,"car"
"frame0000309.jpg",987,49,1224,267,"house"
"frame0000309.jpg",354,116,469,255,"house"
"frame0000310.jpg",983,46,1230,275,"house"
"frame0000310.jpg",0,185,222,407,"car"
"frame0000310.jpg",615,173,678,280,"car"
"frame0000311.jpg",0,191,196,400,"car"
"frame0000311.jpg",20,247,125,346,"car"
"frame0000311.jpg",984,46,1228,271,"house"
"frame0000312.jpg",521,248,584,311,"car"
"frame0000312.jpg",989,39,1220,304,"house"
"frame0000312.jpg",16,244,126,357,"car"
"frame0000312.jpg",614,170,677,295,"car"
"frame0000313.jpg",511,252,592,310,"car"
"frame0000313.jpg",10,233,125,378,"car"
"frame0000314.jpg",999,40,1212,314,"house"
"frame0000314.jpg",15,256,111,389,"car"
"frame0000315.jpg",16,247,103,400,"car"
"frame0000315.jpg",514,271,589,336,"car"
"frame0000316.jpg",500,270,561,338,"car"
"frame0000316.jpg",12,232,103,411,"car"
"frame0000317.jpg",482,275,575,335,"car"
"frame0000318.jpg",777,257,872,343,"car"
"frame0000318.jpg",309,128,422,249,"house"
"frame0000319.jpg",310,121,417,259,"house"
"frame0000319.jpg",772,255,876,346,"car"
"frame0000320.jpg",306,118,418,264,"house"
"frame0000320.jpg",477,266,538,344,"car"
"frame0000320.jpg",573,217,653,296,"car"
"frame0000321.jpg",302,111,419,269,"house"
"frame0000321.jpg",777,254,872,349,"car"
"frame0000321.jpg",472,264,541,347,"car"
"frame0000322.jpg",571,217,642,321,"car"
"frame0000322.jpg",768,257,880,346,"car"
"frame0000322.jpg",467,264,545,349,"car"
"frame0000323.jpg",566,217,643,321,"car"
"frame0000324.jpg",568,216,641,324,"car"
"frame0000324.jpg",458,280,546,377,"car"
"frame0000325.jpg",774,281,875,371,"car"
"frame0000325.jpg",460,286,545,373,"car"
"frame0000325.jpg",567,215,641,330,"car"
"frame0000326.jpg",467,297,541,366,"car"
"frame0000326.jpg",572,218,640,331,"car"
"frame0000327.jpg",571,219,642,342,"car"
"frame0000327.jpg",456,298,554,367,"car"
"frame0000328.jpg",510,149,709,396,"car"
"frame0000328.jpg",569,214,647,351,"car"
"frame0000328.jpg",474,288,528,374,"car"
"frame0000329.jpg",473,286,528,374,"car"
"frame0000329.jpg",575,227,646,345,"car"
"frame0000330.jpg",52,45,269,272,"house"
"frame0000330.jpg",23,284,124,371,"car"
"frame0000330.jpg",0,231,163,411,"car"
"frame0000330.jpg",573,231,643,344,"car"
"frame0000331.jpg",0,229,162,412,"car"
"frame0000331.jpg",578,239,644,345,"car"
"frame0000331.jpg",23,282,123,372,"car"
"frame0000332.jpg",19,280,125,374,"car"
"frame0000332.jpg",0,227,165,414,"car"
"frame0000332.jpg",578,241,649,347,"car"
"frame0000332.jpg",47,44,275,276,"house"
"frame0000333.jpg",407,231,617,431,"car"
"frame0000333.jpg",21,280,121,371,"car"
"frame0000333.jpg",0,214,158,427,"car"
"frame0000333.jpg",583,252,657,345,"car"
"frame0000334.jpg",0,293,73,564,"car"
"frame0000334.jpg",588,244,658,346,"car"
"frame0000334.jpg",17,274,122,373,"car"
"frame0000334.jpg",402,236,616,415,"car"
"frame0000334.jpg",0,202,156,440,"car"
"frame0000334.jpg",801,291,890,399,"car"
"frame0000335.jpg",416,237,599,403,"car"
"frame0000335.jpg",466,283,536,378,"car"
"frame0000335.jpg",18,271,117,374,"car"
"frame0000335.jpg",802,288,890,398,"car"
"frame0000335.jpg",589,232,653,343,"car"
"frame0000336.jpg",421,221,591,415,"car"
"frame0000336.jpg",13,269,117,374,"car"
"frame0000336.jpg",586,220,664,346,"car"
"frame0000336.jpg",465,275,537,379,"car"
"frame0000336.jpg",803,284,891,396,"car"
"frame0000337.jpg",805,281,889,388,"car"
"frame0000337.jpg",419,222,590,414,"car"
"frame0000337.jpg",458,267,542,382,"car"
"frame0000337.jpg",11,268,115,376,"car"
"frame0000337.jpg",584,216,663,344,"car"
"frame0000338.jpg",457,261,542,388,"car"
"frame0000338.jpg",8,269,111,380,"car"
"frame0000338.jpg",803,265,892,393,"car"
"frame0000338.jpg",410,212,593,425,"car"
"frame0000338.jpg",575,211,661,341,"car"
"frame0000339.jpg",7,254,105,406,"car"
"frame0000339.jpg",801,265,896,393,"car"
"frame0000339.jpg",397,216,601,421,"car"
"frame0000339.jpg",575,209,658,345,"car"
"frame0000340.jpg",569,209,656,354,"car"
"frame0000340.jpg",1051,47,1247,442,"house"
"frame0000340.jpg",805,276,891,389,"car"
"frame0000340.jpg",390,231,604,412,"car"
"frame0000340.jpg",510,153,712,395,"car"
"frame0000340.jpg",1,244,105,429,"car"
"frame0000341.jpg",237,0,384,452,"house"
"frame0000341.jpg",571,216,653,354,"car"
"frame0000341.jpg",516,171,705,378,"car"
"frame0000341.jpg",807,280,892,385,"car"
"frame0000341.jpg",0,250,91,415,"car"
"frame0000341.jpg",395,247,558,425,"car"
"frame0000342.jpg",0,255,87,409,"car"
"frame0000342.jpg",567,212,652,352,"car"
"frame0000342.jpg",517,165,701,382,"car"
"frame0000342.jpg",395,247,558,416,"car"
"frame0000342.jpg",805,271,899,388,"car"
"frame0000342.jpg",1045,44,1253,443,"house"
"frame0000343.jpg",572,209,655,346,"car"
"frame0000343.jpg",401,246,553,410,"car"
"frame0000343.jpg",0,263,87,407,"car"
"frame0000343.jpg",1059,38,1237,444,"house"
"frame0000343.jpg",520,148,699,397,"car"
"frame0000344.jpg",513,141,705,404,"car"
"frame0000344.jpg",0,267,87,412,"car"
"frame0000344.jpg",1068,35,1232,361,"house"
"frame0000344.jpg",568,205,656,341,"car"
"frame0000344.jpg",394,248,557,402,"car"
"frame0000345.jpg",0,284,83,403,"car"
"frame0000345.jpg",564,205,655,334,"car"
"frame0000345.jpg",1065,20,1233,375,"house"
"frame0000345.jpg",383,249,563,397,"car"
"frame0000346.jpg",557,198,664,316,"car"
"frame0000346.jpg",375,248,562,395,"car"
"frame0000346.jpg",1065,45,1231,358,"house"
"frame0000346.jpg",0,292,70,406,"car"
"frame0000347.jpg",805,247,902,338,"car"
"frame0000347.jpg",776,178,935,391,"car"
"frame0000347.jpg",1069,36,1222,365,"house"
"frame0000347.jpg",28,0,214,328,"house"
"frame0000347.jpg",370,239,560,400,"car"
"frame0000347.jpg",555,199,658,314,"car"
"frame0000348.jpg",36,0,199,327,"house"
"frame0000348.jpg",1066,34,1226,365,"house"
"frame0000348.jpg",344,211,574,427,"car"
"frame0000348.jpg",554,200,650,312,"car"
"frame0000348.jpg",800,245,904,337,"car"
"frame0000348.jpg",768,174,940,390,"car"
"frame0000349.jpg",1065,33,1226,364,"house"
"frame0000349.jpg",769,162,937,392,"car"
"frame0000349.jpg",801,242,899,333,"car"
"frame0000349.jpg",330,194,577,441,"car"
"frame0000349.jpg",36,0,187,320,"house"
"frame0000349.jpg",551,198,649,312,"car"
"frame0000350.jpg",775,163,931,386,"car"
"frame0000350.jpg",802,236,898,334,"car"
"frame0000350.jpg",306,213,596,420,"car"
"frame0000350.jpg",548,186,648,318,"car"
"frame0000350.jpg",1067,36,1223,362,"house"
"frame0000350.jpg",24,0,195,337,"house"
"frame0000351.jpg",308,208,590,426,"car"
"frame0000351.jpg",774,167,934,384,"car"
"frame0000351.jpg",548,179,647,321,"car"
"frame0000351.jpg",802,237,900,334,"car"
"frame0000351.jpg",1069,44,1227,358,"house"
"frame0000352.jpg",303,208,592,427,"car"
"frame0000352.jpg",802,243,905,338,"car"
"frame0000352.jpg",545,187,651,318,"car"
"frame0000352.jpg",47,48,278,296,"house"
"frame0000352.jpg",1073,43,1226,361,"house"
"frame0000352.jpg",769,177,940,383,"car"
"frame0000353.jpg",1074,35,1229,367,"house"
"frame0000353.jpg",326,244,533,401,"car"
"frame0000353.jpg",543,198,653,311,"car"
"frame0000353.jpg",796,246,911,341,"car"
"frame0000353.jpg",757,192,950,380,"car"
"frame0000354.jpg",755,199,955,385,"car"
"frame0000354.jpg",796,250,914,343,"car"
"frame0000354.jpg",530,186,641,326,"car"
"frame0000354.jpg",318,248,536,396,"car"
"frame0000354.jpg",1079,33,1224,366,"house"
"frame0000355.jpg",1078,36,1225,362,"house"
"frame0000355.jpg",312,244,537,399,"car"
"frame0000355.jpg",56,35,263,323,"house"
"frame0000355.jpg",543,200,651,311,"car"
"frame0000355.jpg",803,248,913,356,"car"
"frame0000355.jpg",741,200,975,402,"car"
"frame0000356.jpg",1089,18,1215,378,"house"
"frame0000356.jpg",811,241,910,368,"car"
"frame0000356.jpg",541,200,655,314,"car"
"frame0000356.jpg",313,249,533,394,"car"
"frame0000356.jpg",58,34,261,319,"house"
"frame0000357.jpg",783,200,947,439,"car"
"frame0000357.jpg",550,184,641,355,"car"
"frame0000357.jpg",308,261,541,390,"car"
"frame0000358.jpg",288,263,556,395,"car"
"frame0000358.jpg",515,201,653,337,"car"
"frame0000358.jpg",783,213,946,430,"car"
"frame0000359.jpg",778,233,954,416,"car"
"frame0000359.jpg",553,190,637,354,"car"
"frame0000359.jpg",273,265,569,397,"car"
"frame0000359.jpg",1085,0,1228,487,"house"
"frame0000360.jpg",549,182,641,367,"car"
"frame0000360.jpg",1082,0,1226,522,"house"
"frame0000360.jpg",264,256,571,421,"car"
"frame0000360.jpg",785,245,952,408,"car"
"frame0000361.jpg",241,252,588,431,"car"
"frame0000361.jpg",488,76,707,473,"car"
"frame0000361.jpg",549,182,641,370,"car"
"frame0000361.jpg",794,242,951,414,"car"
"frame0000361.jpg",1071,0,1235,521,"house"
"frame0000362.jpg",481,63,716,482,"car"
"frame0000362.jpg",835,279,946,384,"car"
"frame0000362.jpg",801,190,983,462,"car"
"frame0000362.jpg",1070,0,1233,535,"house"
"frame0000362.jpg",245,258,585,428,"car"
"frame0000362.jpg",549,179,643,370,"car"
"frame0000363.jpg",549,185,643,361,"car"
"frame0000363.jpg",140,0,292,484,"house"
"frame0000363.jpg",1076,0,1223,538,"house"
"frame0000363.jpg",802,183,984,463,"car"
"frame0000363.jpg",836,269,947,385,"car"
"frame0000363.jpg",235,248,595,427,"car"
"frame0000364.jpg",473,101,727,444,"car"
"frame0000364.jpg",804,179,991,464,"car"
"frame0000364.jpg",545,187,648,356,"car"
"frame0000364.jpg",212,240,610,441,"car"
"frame0000364.jpg",840,266,950,384,"car"
"frame0000365.jpg",841,267,952,384,"car"
"frame0000365.jpg",804,185,994,458,"car"
"frame0000365.jpg",545,182,647,365,"car"
"frame0000365.jpg",186,269,628,427,"car"
"frame0000365.jpg",472,91,725,455,"car"
"frame0000366.jpg",547,178,644,373,"car"
"frame0000366.jpg",808,186,991,458,"car"
"frame0000366.jpg",843,267,952,384,"car"
"frame0000366.jpg",194,269,615,446,"car"
"frame0000366.jpg",180,171,633,556,"car"
"frame0000366.jpg",1075,0,1226,531,"house"
"frame0000367.jpg",801,187,1003,456,"car"
"frame0000367.jpg",1071,0,1232,507,"house"
"frame0000367.jpg",546,179,647,372,"car"
"frame0000367.jpg",845,268,957,380,"car"
"frame0000367.jpg",477,87,720,459,"car"
"frame0000367.jpg",180,256,626,460,"car"
"frame0000368.jpg",15,55,153,340,"house"
"frame0000368.jpg",843,271,966,377,"car"
"frame0000368.jpg",131,187,674,542,"car"
"frame0000368.jpg",546,185,648,369,"car"
"frame0000368.jpg",812,202,1005,445,"car"
"frame0000368.jpg",474,99,725,450,"car"
"frame0000369.jpg",12,53,158,340,"house"
"frame0000369.jpg",545,175,647,385,"car"
"frame0000369.jpg",811,233,1015,421,"car"
"frame0000369.jpg",142,211,659,523,"car"
"frame0000369.jpg",483,105,716,447,"car"
"frame0000369.jpg",845,276,969,374,"car"
"frame0000370.jpg",815,241,1018,416,"car"
"frame0000370.jpg",17,37,151,354,"house"
"frame0000370.jpg",550,180,643,387,"car"
"frame0000370.jpg",484,108,715,446,"car"
"frame0000370.jpg",146,218,652,521,"car"
"frame0000371.jpg",23,30,143,361,"house"
"frame0000371.jpg",546,191,647,380,"car"
"frame0000371.jpg",181,241,590,505,"car"
"frame0000371.jpg",812,243,1026,419,"car"
"frame0000371.jpg",487,135,710,420,"car"
"frame0000372.jpg",25,30,138,360,"house"
"frame0000372.jpg",552,198,642,375,"car"
"frame0000372.jpg",193,242,573,508,"car"
"frame0000372.jpg",819,258,1031,416,"car"
"frame0000372.jpg",475,123,721,436,"car"
"frame0000373.jpg",823,252,1032,423,"car"
"frame0000373.jpg",480,132,717,426,"car"
"frame0000373.jpg",181,237,578,520,"car"
"frame0000373.jpg",556,201,638,374,"car"
"frame0000374.jpg",29,73,124,323,"house"
"frame0000374.jpg",157,244,587,512,"car"
"frame0000374.jpg",832,236,1023,434,"car"
"frame0000374.jpg",486,111,708,443,"car"
"frame0000374.jpg",554,183,639,385,"car"
"frame0000375.jpg",91,215,633,533,"car"
"frame0000375.jpg",513,217,644,340,"car"
"frame0000375.jpg",548,167,640,390,"car"
"frame0000375.jpg",494,103,697,450,"car"
"frame0000375.jpg",832,234,1023,433,"car"
"frame0000375.jpg",26,63,114,333,"house"
"frame0000376.jpg",452,181,683,379,"car"
"frame0000376.jpg",829,229,1027,438,"car"
"frame0000376.jpg",64,190,645,559,"car"
"frame0000376.jpg",20,65,113,326,"house"
"frame0000376.jpg",513,225,635,330,"car"
"frame0000376.jpg",553,141,635,413,"car"
"frame0000377.jpg",824,234,1034,435,"car"
"frame0000377.jpg",509,220,631,333,"car"
"frame0000377.jpg",99,184,605,564,"car"
"frame0000377.jpg",438,173,693,383,"car"
"frame0000377.jpg",21,53,105,341,"house"
"frame0000378.jpg",435,181,693,375,"car"
"frame0000378.jpg",191,257,455,522,"car"
"frame0000378.jpg",813,228,1041,439,"car"
"frame0000378.jpg",501,221,624,331,"car"
"frame0000378.jpg",100,181,557,582,"car"
"frame0000379.jpg",183,246,451,524,"car"
"frame0000379.jpg",72,155,570,590,"car"
"frame0000379.jpg",819,222,1033,436,"car"
"frame0000379.jpg",394,159,729,391,"car"
"frame0000379.jpg",498,204,622,336,"car"
"frame0000380.jpg",505,183,618,326,"car"
"frame0000380.jpg",381,210,742,300,"car"
"frame0000380.jpg",97,238,530,473,"car"
"frame0000381.jpg",499,173,609,304,"car"
"frame0000381.jpg",82,152,528,537,"car"
"frame0000381.jpg",798,212,1064,388,"car"
"frame0000381.jpg",433,149,682,318,"car"
"frame0000382.jpg",492,146,619,294,"car"
"frame0000382.jpg",402,65,715,381,"car"
"frame0000382.jpg",797,170,1063,407,"car"
"frame0000383.jpg",508,132,613,281,"car"
"frame0000383.jpg",827,177,1069,390,"car"
"frame0000383.jpg",396,77,726,366,"car"
"frame0000383.jpg",346,167,775,247,"car"
"frame0000384.jpg",827,178,1083,391,"car"
"frame0000384.jpg",424,51,701,387,"car"
"frame0000384.jpg",506,129,616,281,"car"
"frame0000384.jpg",370,159,750,251,"car"
"frame0000385.jpg",507,134,616,277,"car"
"frame0000385.jpg",846,181,1080,386,"car"
"frame0000385.jpg",125,227,431,414,"car"
"frame0000385.jpg",402,156,721,253,"car"
"frame0000386.jpg",428,138,695,249,"car"
"frame0000386.jpg",110,230,442,406,"car"
"frame0000386.jpg",852,170,1090,392,"car"
"frame0000386.jpg",507,130,612,264,"car"
"frame0000387.jpg",498,125,619,238,"car"
"frame0000387.jpg",122,178,419,406,"car"
"frame0000387.jpg",436,90,690,276,"car"
"frame0000388.jpg",122,158,415,410,"car"
"frame0000388.jpg",854,155,1103,348,"car"
"frame0000388.jpg",492,116,639,221,"car"
"frame0000388.jpg",417,50,720,297,"car"
"frame0000389.jpg",510,85,623,222,"car"
"frame0000389.jpg",113,151,406,405,"car"
"frame0000389.jpg",431,108,701,198,"car"
"frame0000390.jpg",884,129,1118,344,"car"
"frame0000390.jpg",502,82,623,205,"car"
"frame0000390.jpg",430,79,702,204,"car"
"frame0000390.jpg",108,141,394,414,"car"
"frame0000391.jpg",426,72,704,207,"car"
"frame0000391.jpg",102,139,378,422,"car"
"frame0000391.jpg",498,80,625,201,"car"
"frame0000392.jpg",496,79,624,209,"car"
"frame0000392.jpg",78,133,385,447,"car"
"frame0000393.jpg",497,74,620,214,"car"
"frame0000393.jpg",427,72,695,210,"car"
"frame0000393.jpg",61,132,389,453,"car"
"frame0000394.jpg",52,123,384,465,"car"
"frame0000394.jpg",420,7,697,261,"car"
"frame0000394.jpg",491,53,617,214,"car"
"frame0000395.jpg",45,123,378,467,"car"
"frame0000395.jpg",400,0,716,271,"car"
"frame0000395.jpg",487,56,619,208,"car"
"frame0000396.jpg",403,0,714,278,"car"
"frame0000396.jpg",489,56,617,207,"car"
"frame0000396.jpg",26,125,386,468,"car"
"frame0000397.jpg",487,68,615,199,"car"
"frame0000397.jpg",402,0,704,274,"car"
"frame0000398.jpg",426,29,682,245,"car"
"frame0000398.jpg",496,69,610,206,"car"
"frame0000398.jpg",0,220,370,437,"car"
"frame0000399.jpg",0,230,361,448,"car"
"frame0000399.jpg",414,67,687,227,"car"
"frame0000399.jpg",498,68,610,227,"car"
"frame0000400.jpg",17,243,325,461,"car"
"frame0000400.jpg",402,77,696,223,"car"
"frame0000401.jpg",404,49,650,298,"car"
"frame0000401.jpg",26,238,309,482,"car"
"frame0000402.jpg",18,231,303,496,"car"
"frame0000402.jpg",402,9,635,334,"car"
"frame0000402.jpg",387,107,655,208,"car"
"frame0000402.jpg",441,93,584,242,"car"
"frame0000403.jpg",10,217,303,510,"car"
"frame0000403.jpg",388,110,654,207,"car"
"frame0000403.jpg",396,8,641,337,"car"
"frame0000403.jpg",438,89,586,247,"car"
"frame0000404.jpg",438,84,583,255,"car"
"frame0000404.jpg",385,110,657,207,"car"
"frame0000404.jpg",375,8,658,342,"car"
"frame0000404.jpg",12,192,290,546,"car"
"frame0000405.jpg",431,96,587,248,"car"
"frame0000405.jpg",5,185,286,553,"car"
"frame0000405.jpg",357,24,672,329,"car"
"frame0000405.jpg",351,120,689,199,"car"
"frame0000406.jpg",342,26,685,326,"car"
"frame0000406.jpg",350,117,688,201,"car"
"frame0000406.jpg",4,170,280,572,"car"
"frame0000406.jpg",432,97,585,246,"car"
"frame0000407.jpg",0,150,286,600,"car"
"frame0000407.jpg",332,3,692,345,"car"
"frame0000407.jpg",372,109,665,208,"car"
"frame0000408.jpg",317,7,709,343,"car"
"frame0000408.jpg",373,106,665,210,"car"
"frame0000409.jpg",362,115,681,203,"car"
"frame0000409.jpg",333,21,696,335,"car"
"frame0000409.jpg",821,166,901,284,"car"
"frame0000409.jpg",424,96,591,247,"car"
"frame0000410.jpg",357,30,676,334,"car"
"frame0000410.jpg",821,167,907,292,"car"
"frame0000410.jpg",416,101,599,252,"car"
"frame0000410.jpg",0,153,246,596,"car"
"frame0000411.jpg",395,35,647,341,"car"
"frame0000411.jpg",452,93,572,284,"car"
"frame0000411.jpg",0,173,230,585,"car"
"frame0000411.jpg",814,162,914,304,"car"
"frame0000412.jpg",822,163,928,306,"car"
"frame0000412.jpg",1,170,223,590,"car"
"frame0000412.jpg",467,106,571,282,"car"
"frame0000412.jpg",405,70,645,317,"car"
"frame0000413.jpg",407,72,642,320,"car"
"frame0000413.jpg",6,193,222,571,"car"
"frame0000413.jpg",848,164,945,325,"car"
"frame0000413.jpg",465,110,571,285,"car"
"frame0000414.jpg",9,136,205,711,"car"
"frame0000414.jpg",469,116,574,279,"car"
"frame0000414.jpg",408,76,645,317,"car"
"frame0000414.jpg",848,163,947,321,"car"
"frame0000415.jpg",16,170,192,689,"car"
"frame0000415.jpg",410,61,648,330,"car"
"frame0000415.jpg",852,183,949,304,"car"
"frame0000415.jpg",475,110,574,287,"car"
"frame0000416.jpg",2,234,202,628,"car"
"frame0000416.jpg",474,110,575,291,"car"
"frame0000416.jpg",852,187,956,302,"car"
"frame0000416.jpg",411,68,645,327,"car"
"frame0000417.jpg",37,270,151,602,"car"
"frame0000417.jpg",844,199,963,300,"car"
"frame0000417.jpg",452,112,590,295,"car"
"frame0000417.jpg",380,0,649,462,"car"
"frame0000418.jpg",847,199,963,309,"car"
"frame0000418.jpg",379,64,650,395,"car"
"frame0000418.jpg",5,311,178,636,"car"
"frame0000418.jpg",452,140,561,317,"car"
"frame0000419.jpg",440,138,577,327,"car"
"frame0000419.jpg",0,388,176,575,"car"
"frame0000419.jpg",394,59,642,409,"car"
"frame0000420.jpg",403,38,643,435,"car"
"frame0000420.jpg",430,136,594,335,"car"
"frame0000420.jpg",3,401,160,585,"car"
"frame0000420.jpg",958,13,1255,659,"car"
"frame0000420.jpg",784,107,1033,434,"car"
"frame0000421.jpg",0,373,153,619,"car"
"frame0000421.jpg",419,138,598,344,"car"
"frame0000421.jpg",952,7,1260,668,"car"
"frame0000421.jpg",853,197,966,346,"car"
"frame0000421.jpg",783,105,1034,439,"car"
"frame0000421.jpg",393,35,645,447,"car"
"frame0000422.jpg",772,120,1043,427,"car"
"frame0000422.jpg",382,17,649,463,"car"
"frame0000422.jpg",405,122,605,366,"car"
"frame0000422.jpg",17,395,121,664,"car"
"frame0000422.jpg",964,18,1244,666,"car"
"frame0000422.jpg",854,200,967,346,"car"
"frame0000423.jpg",398,83,574,415,"car"
"frame0000423.jpg",426,149,536,350,"car"
"frame0000423.jpg",0,394,101,663,"car"
"frame0000423.jpg",761,112,1053,429,"car"
"frame0000423.jpg",959,18,1248,672,"car"
"frame0000424.jpg",758,109,1060,428,"car"
